蝶,8776,butterfly,,,,,,,,,,, 
調,8abf,tune,tone,meter,key (music),writing style,prepare,exorcise,investigate,,,, 
諜,8adc,spy out,reconnoiter,,,,,,,,,, 
超,8d85,transcend,super-,ultra-,,,,,,,,, 
跳,8df3,hop,leap up,spring,jerk,prance,buck,splash,sputter,snap,,, 
銚,929a,sake bottle,,,,,,,,,,, 
長,9577,long,leader,,,,,,,,,, 
頂,9802,place on the head,receive,top of head,top,summit,peak,,,,,, 
鳥,9ce5,bird,chicken,,,,,,,,,, 
勅,52c5,imperial order,,,,,,,,,,, 
捗,6357,make progress,,,,,,,,,,, 
直,76f4,straightaway,honesty,frankness,fix,repair,,,,,,, 
朕,6715,majestic plural,imperial we,,,,,,,,,, 
沈,6c88,sink,be submerged,subside,be depressed,aloes,,,,,,, 
珍,73cd,rare,curious,strange,,,,,,,,, 
賃,8cc3,fare,fee,hire,rent,wages,charge,,,,,, 
鎮,93ae,tranquilize,ancient peace-preservation centers,,,,,,,,,, 
陳,9673,exhibit,state,relate,explain,,,,,,,, 
津,6d25,haven,port,harbor,ferry,,,,,,,, 
墜,589c,crash,fall (down),,,,,,,,,, 
椎,690e,oak,mallet,,,,,,,,,, 
槌,69cc,hammer,mallet,,,,,,,,,, 
追,8ffd,chase,drive away,follow,pursue,meanwhile,,,,,,, 
鎚,939a,hammer,mallet,,,,,,,,,, 
痛,75db,pain,hurt,damage,bruise,,,,,,,, 
通,901a,traffic,pass through,avenue,commute,counter for letters, notes, documents, etc.,,,,,,, 
塚,585a,hillock,mound,,,,,,,,,, 
栂,6802,hemlock,(kokuji),,,,,,,,,, 
掴,63b4,catch,seize,grasp,hold,arrest,capture,,,,,, 
槻,69fb,Zelkova tree,,,,,,,,,,, 
佃,4f43,cultivated rice field,,,,,,,,,,, 
漬,6f2c,pickling,soak,moisten,steep,,,,,,,, 
柘,67d8,wild mulberry,,,,,,,,,,, 
辻,8fbb,crossing,crossroad,street corners,(kokuji),,,,,,,, 
蔦,8526,vine,ivy,,,,,,,,,, 
綴,7db4,compose,spell,write,bind (books),,,,,,,, 
鍔,9354,sword guard,kettle brim,,,,,,,,,, 
椿,693f,camellia,,,,,,,,,,, 
潰,6f70,crush,smash,break,dissipate,,,,,,,, 
坪,576a,two-mat area,‾36 sq ft,,,,,,,,,, 
壷,58f7,jar,pot,hinge knuckle,one's aim,,,,,,,, 
嬬,5b2c,mistress,weak,,,,,,,,,, 
紬,7d2c,pongee (a knotted silk cloth),,,,,,,,,,, 
爪,722a,claw,nail,talon,,,,,,,,, 
吊,540a,suspend,hang,wear (sword),,,,,,,,, 
釣,91e3,angling,fish,catch,allure,ensnare,,,,,,, 
鶴,9db4,crane,stork,,,,,,,,,, 
亭,4ead,pavilion,restaurant,mansion,arbor,cottage,vaudeville,music hall,stage name,,,, 
低,4f4e,lower,short,humble,,,,,,,,, 
停,505c,halt,stopping,,,,,,,,,, 
偵,5075,spy,,,,,,,,,,, 
剃,5243,shave,,,,,,,,,,, 
貞,8c9e,upright,chastity,constancy,righteousness,,,,,,,, 
呈,5448,display,offer,present,send,exhibit,,,,,,, 
堤,5824,dike,bank,embankment,,,,,,,,, 
定,5b9a,determine,fix,establish,decide,,,,,,,, 
帝,5e1d,sovereign,the emperor,god,creator,,,,,,,, 
底,5e95,bottom,sole,depth,bottom price,base,kind,sort,,,,, 
庭,5ead,courtyard,garden,yard,,,,,,,,, 
廷,5ef7,courts,imperial court,government office,,,,,,,,, 
弟,5f1f,younger brother,faithful service to elders,,,,,,,,,, 
悌,608c,serving our elders,,,,,,,,,,, 
抵,62b5,resist,reach,touch,,,,,,,,, 
挺,633a,counter for guns, inksticks, palanquins, rickshaws,bravely volunteer,,,,,,,,,, 
提,63d0,propose,take along,carry in hand,,,,,,,,, 
梯,68af,ladder,stairs,insatiable drinking,,,,,,,,, 
汀,6c40,water's edge,shore,bank,,,,,,,,, 
碇,7887,anchor,grapnel,,,,,,,,,, 
禎,798e,happiness,blessed,good fortune,auspicious,,,,,,,, 
程,7a0b,extent,degree,law,formula,distance,limits,amount,,,,, 
締,7de0,tighten,tie,shut,lock,fasten,,,,,,, 
艇,8247,rowboat,small boat,,,,,,,,,, 
訂,8a02,revise,correct,decide,,,,,,,,, 
諦,8ae6,abandon,give up,,,,,,,,,, 
蹄,8e44,hoof,,,,,,,,,,, 
逓,9013,relay,in turn,sending,,,,,,,,, 
邸,90b8,residence,mansion,,,,,,,,,, 
鄭,912d,an ancient Chinese province,,,,,,,,,,, 
釘,91d8,nail,tack,peg,,,,,,,,, 
鼎,9f0e,three legged kettle,,,,,,,,,,, 
泥,6ce5,mud,mire,adhere to,be attached to,,,,,,,, 
摘,6458,pinch,pick,pluck,trim,clip,summarize,,,,,, 
擢,64e2,excel in,surpass,pull out,select,,,,,,,, 
敵,6575,enemy,foe,opponent,,,,,,,,, 
滴,6ef4,drip,drop,,,,,,,,,, 
的,7684,bull's eye,mark,target,object,adjective ending,,,,,,, 
笛,7b1b,flute,clarinet,pipe,whistle,bagpipe,piccolo,,,,,, 
適,9069,suitable,occasional,rare,qualified,capable,,,,,,, 
鏑,93d1,arrowhead,,,,,,,,,,, 
溺,6eba,drown,indulge,,,,,,,,,, 
哲,54f2,philosophy,clear,,,,,,,,,, 
徹,5fb9,penetrate,clear,pierce,strike home,sit up (all night),,,,,,, 
撤,64a4,remove,withdraw,disarm,dismantle,reject,exclude,,,,,, 
轍,8f4d,rut,wheel track,,,,,,,,,, 
迭,8fed,transfer,alternation,,,,,,,,,, 
鉄,9244,iron,,,,,,,,,,, 
典,5178,code,ceremony,law,rule,,,,,,,, 
填,586b,fill in,,,,,,,,,,, 
天,5929,heavens,sky,imperial,,,,,,,,, 
展,5c55,unfold,expand,,,,,,,,,, 
店,5e97,store,shop,,,,,,,,,, 
添,6dfb,annexed,accompany,marry,suit,meet,satisfy,attach,append,garnish,imitate,, 
纏,7e8f,wear,wrap,tie,follow around,collect,,,,,,, 
甜,751c,sweet,,,,,,,,,,, 
貼,8cbc,stick,paste,apply,,,,,,,,, 
転,8ee2,revolve,turn around,change,,,,,,,,, 
顛,985b,overturn,summit,origin,,,,,,,,, 
点,70b9,spot,point,mark,speck,decimal point,,,,,,, 
伝,4f1d,transmit,go along,walk along,follow,report,communicate,legend,tradition,,,, 
殿,6bbf,Mr.,hall,mansion,palace,temple,lord,,,,,, 
澱,6fb1,sediment,grounds,dregs,stagnant,,,,,,,, 
田,7530,rice field,rice paddy,,,,,,,,,, 
電,96fb,electricity,,,,,,,,,,, 
兎,514e,rabbit,hare,,,,,,,,,, 
吐,5410,spit,vomit,belch,confess,tell (lies),,,,,,, 
堵,5835,fence,railing,enclosure,,,,,,,,, 
塗,5857,paint,plaster,daub,smear,coating,,,,,,, 
妬,59ac,jealous,envy,,,,,,,,,, 
屠,5c60,slaughter,butcher,slay,,,,,,,,, 
徒,5f92,junior,emptiness,vanity,futility,uselessness,ephemeral thing,gang,set,party,people,, 
斗,6597,Big Dipper,10 sho (vol),sake dipper,dots and cross radical (no. 68),,,,,,,, 
杜,675c,woods,grove,,,,,,,,,, 
渡,6e21,transit,ford,ferry,cross,import,deliver,diameter,migrate,,,, 
登,767b,ascend,climb up,,,,,,,,,, 
菟,83df,dodder (plant),,,,,,,,,,, 
賭,8ced,gamble,wager,bet,,,,,,,,, 
途,9014,route,way,road,,,,,,,,, 
都,90fd,metropolis,capital,,,,,,,,,, 
鍍,934d,plating,gilding,,,,,,,,,, 
砥,7825,whetstone,grindstone,,,,,,,,,, 
砺,783a,whetstone,polish,,,,,,,,,, 
努,52aa,toil,diligent,as much as possible,,,,,,,,, 
度,5ea6,degrees,occurrence,time,counter for occurrences,,,,,,,, 
土,571f,soil,earth,ground,Turkey,,,,,,,, 
奴,5974,guy,slave,manservant,fellow,,,,,,,, 
怒,6012,angry,be offended,,,,,,,,,, 
倒,5012,overthrow,fall,collapse,drop,break down,,,,,,, 
党,515a,party,faction,clique,,,,,,,,, 
冬,51ac,winter,,,,,,,,,,, 
凍,51cd,frozen,congeal,refrigerate,,,,,,,,, 
刀,5200,sword,saber,knife,,,,,,,,, 
唐,5510,T'ang,China,,,,,,,,,, 
塔,5854,pagoda,tower,steeple,,,,,,,,, 
塘,5858,dike,embankment,,,,,,,,,, 
套,5957,hackneyed,,,,,,,,,,, 
宕,5b95,cave,,,,,,,,,,, 
島,5cf6,island,,,,,,,,,,, 
嶋,5d8b,island,,,,,,,,,,, 
悼,60bc,lament,grieve over,,,,,,,,,, 
投,6295,throw,discard,abandon,launch into,join,invest in,hurl,give up,sell at a loss,,, 
搭,642d,board,load (a vehicle),ride,,,,,,,,, 
東,6771,east,,,,,,,,,,, 
桃,6843,peach tree,,,,,,,,,,, 
梼,68bc,block of wood,blockhead,stupid,,,,,,,,, 
棟,68df,ridgepole,ridge,,,,,,,,,, 
盗,76d7,steal,rob,pilfer,,,,,,,,, 
淘,6dd8,select,,,,,,,,,,, 
湯,6e6f,hot water,bath,hot spring,,,,,,,,, 
涛,6d9b,waves,billows,,,,,,,,,, 
灯,706f,lamp,a light,light,counter for lights,,,,,,,, 
燈,71c8,nonstandard for J825,,,,,,,,,,, 
当,5f53,hit,right,appropriate,himself,,,,,,,, 
痘,75d8,pox,smallpox,,,,,,,,,, 
祷,7977,pray,,,,,,,,,,, 
等,7b49,etc.,and so forth,class (first),quality,equal,similar,,,,,, 
答,7b54,solution,answer,,,,,,,,,, 
筒,7b52,cylinder,pipe,tube,gun barrel,sleeve,,,,,,, 
糖,7cd6,sugar,,,,,,,,,,, 
統,7d71,overall,relationship,ruling,governing,,,,,,,, 
到,5230,arrival,proceed,reach,attain,result in,,,,,,, 
董,8463,correct,,,,,,,,,,, 
蕩,8569,melt,be charmed,captivated,,,,,,,,, 
藤,85e4,wisteria,,,,,,,,,,, 
討,8a0e,chastise,attack,defeat,destroy,conquer,,,,,,, 
謄,8b04,mimeograph,copy,,,,,,,,,, 
豆,8c46,beans,pea,midget,,,,,,,,, 
踏,8e0f,step,trample,carry through,appraise,evade payment,,,,,,, 
逃,9003,escape,flee,shirk,evade,set free,,,,,,, 
透,900f,transparent,permeate,filter,penetrate,,,,,,,, 
鐙,9419,stirrup,,,,,,,,,,, 
陶,9676,pottery,porcelain,,,,,,,,,, 
頭,982d,head,counter for large animals,,,,,,,,,, 
騰,9a30,inflation,advancing,going,,,,,,,,, 
闘,95d8,fight,war,,,,,,,,,, 
働,50cd,work,(kokuji),,,,,,,,,, 
動,52d5,move,motion,change,confusion,shift,shake,,,,,, 
同,540c,same,agree,equal,,,,,,,,, 
堂,5802,public chamber,hall,,,,,,,,,, 
導,5c0e,guidance,leading,conduct,usher,,,,,,,, 
憧,61a7,yearn after,long for,aspire to,admire,adore,,,,,,, 
撞,649e,thrust,pierce,stab,prick,,,,,,,, 
洞,6d1e,den,cave,excavation,,,,,,,,, 
瞳,77b3,pupil,,,,,,,,,,, 
童,7ae5,juvenile,child,,,,,,,,,, 
胴,80f4,trunk,torso,hull (ship),hub of wheel,,,,,,,, 
萄,8404,grape vine,wild grape,,,,,,,,,, 
道,9053,road-way,street,district,journey,course,moral,teachings,,,,, 
銅,9285,copper,,,,,,,,,,, 
峠,5ce0,mountain peak,mountain pass,climax,crest,(kokuji),,,,,,, 
鴇,9d07,wild goose,madam of a brothel,crested ibis,,,,,,,,, 
匿,533f,hide,shelter,shield,,,,,,,,, 
得,5f97,gain,get,find,earn,acquire,can,may,able to,profit,advantage,benefit, 
徳,5fb3,benevolence,virtue,goodness,commanding respect,,,,,,,, 
涜,6d9c,defile,blaspheme,ditch,,,,,,,,, 
特,7279,special,,,,,,,,,,, 
督,7763,coach,command,urge,lead,supervise,,,,,,, 
禿,79bf,become bald,bare,wear out,waste away,little girl employed at a brothel,,,,,,, 
篤,7be4,fervent,kind,cordial,serious,deliberate,,,,,,, 
毒,6bd2,poison,virus,venom,germ,harm,injury,spite,,,,, 
独,72ec,single,alone,spontaneously,Germany,,,,,,,, 
読,8aad,read,,,,,,,,,,, 
栃,6803,horse chestnut,(kokuji),,,,,,,,,, 
橡,6a61,horse chestnut,,,,,,,,,,, 
凸,51f8,convex,beetle brow,uneven,,,,,,,,, 
突,7a81,stab,protruding,thrusting,thrust,pierce,prick,,,,,, 
椴,6934,fir,,,,,,,,,,, 
届,5c4a,deliver,reach,arrive,report,notify,forward,,,,,, 
鳶,9cf6,black kite,fireman,hook,,,,,,,,, 
苫,82eb,rush matting,,,,,,,,,,, 
寅,5bc5,sign of the tiger,3-5AM,third sign of Chinese zodiac,,,,,,,,, 
酉,9149,west,bird,sign of the bird,5-7PM,tenth sign of Chinese zodiac,sake radical (no. 164),,,,,, 
瀞,701e,pure water,clear water,pool in a river,,,,,,,,, 
噸,5678,tonnage,(kokuji),,,,,,,,,, 
屯,5c6f,barracks,police station,camp,,,,,,,,, 
惇,60c7,sincere,kind,considerate,,,,,,,,, 
敦,6566,industry,kindliness,,,,,,,,,, 
沌,6c8c,primeval chaos,,,,,,,,,,, 
豚,8c5a,pork,pig,,,,,,,,,, 
遁,9041,flee,escape,shirk,evade,set free,,,,,,, 
頓,9813,suddenly,immediately,in a hurry,,,,,,,,, 
呑,5451,drink,,,,,,,,,,, 
曇,66c7,cloudy weather,cloud up,,,,,,,,,, 
鈍,920d,dull,slow,foolish,blunt,,,,,,,, 
奈,5948,Nara,what?,,,,,,,,,, 
那,90a3,what?,,,,,,,,,,, 
内,5185,inside,within,between,among,house,home,,,,,, 
乍,4e4d,though,notwithstanding,while,during,both,all,,,,,, 
凪,51ea,lull,calm,(kokuji),,,,,,,,, 
薙,8599,mow down (the enemy),,,,,,,,,,, 
謎,8b0e,riddle,puzzle,enigma,hint,tip,,,,,,, 
灘,7058,open sea,,,,,,,,,,, 
捺,637a,press,print,affix a seal,stamp,,,,,,,, 
鍋,934b,pot,pan,kettle,,,,,,,,, 
楢,6962,oak,,,,,,,,,,, 
馴,99b4,get used to,experienced,tamed,,,,,,,,, 
縄,7e04,straw rope,cord,,,,,,,,,, 
畷,7577,rice field ridge path,,,,,,,,,,, 
南,5357,south,,,,,,,,,,, 
楠,6960,camphor tree,,,,,,,,,,, 
軟,8edf,soft,,,,,,,,,,, 
難,96e3,difficult,impossible,trouble,accident,defect,,,,,,, 
汝,6c5d,you,thou,,,,,,,,,, 
二,4e8c,two,two radical (no.2),,,,,,,,,, 
尼,5c3c,nun,,,,,,,,,,, 
弐,5f10,II,two,second,,,,,,,,, 
迩,8fe9,approach,near,close,,,,,,,,, 
匂,5302,fragrant,stink,glow,insinuate,(kokuji),,,,,,, 
賑,8cd1,flourish,be bustling,prosperity,,,,,,,,, 
肉,8089,meat,,,,,,,,,,, 
虹,8679,rainbow,,,,,,,,,,, 
廿,5eff,twenty,20,,,,,,,,,, 
日,65e5,day,sun,Japan,counter for days,,,,,,,, 
乳,4e73,milk,breasts,,,,,,,,,, 
入,5165,enter,insert,,,,,,,,,, 
如,5982,likeness,like,such as,as if,better,best,equal,,,,, 
尿,5c3f,urine,,,,,,,,,,, 
韮,97ee,leek,,,,,,,,,,, 
任,4efb,responsibility,duty,term,entrust to,appoint,,,,,,, 
妊,598a,pregnancy,,,,,,,,,,, 
忍,5fcd,endure,bear,put up with,conceal,secrete,spy,sneak,,,,, 
認,8a8d,acknowledge,witness,discern,recognize,appreciate,believe,,,,,, 
濡,6fe1,get wet,damp,make love,,,,,,,,, 
禰,79b0,ancestral shrine,,,,,,,,,,, 
祢,7962,ancestral shrine,,,,,,,,,,, 
寧,5be7,rather,preferably,,,,,,,,,, 
葱,8471,stone leek,Welsh onion,,,,,,,,,, 
猫,732b,cat,,,,,,,,,,, 
熱,71b1,heat,temperature,fever,mania,passion,,,,,,, 
年,5e74,year,counter for years,,,,,,,,,, 
念,5ff5,wish,sense,idea,thought,feeling,desire,attention,,,,, 
捻,637b,twirl,twist,play with,,,,,,,,, 
撚,649a,twist,twine,kinky,,,,,,,,, 
燃,71c3,burn,blaze,glow,,,,,,,,, 
粘,7c98,sticky,glutinous,greasy,persevere,,,,,,,, 
乃,4e43,from,possessive particle,whereupon,accordingly,,,,,,,, 
廼,5efc,in other words,thou,you,possessive particle,,,,,,,, 
之,4e4b,of,this,,,,,,,,,, 
埜,57dc,open country,field,wilderness,,,,,,,,, 
嚢,56a2,pouch,purse,bag,,,,,,,,, 
悩,60a9,trouble,worry,in pain,distress,illness,,,,,,, 
濃,6fc3,concentrated,thick,dark,undiluted,,,,,,,, 
納,7d0d,settlement,obtain,reap,pay,supply,store,,,,,, 
能,80fd,ability,talent,skill,capacity,,,,,,,, 
脳,8133,brain,memory,,,,,,,,,, 
膿,81bf,pus,fester,discharge,,,,,,,,, 
農,8fb2,agriculture,farmers,,,,,,,,,, 
覗,8997,peep,peek,come in sight,,,,,,,,, 
蚤,86a4,flea,,,,,,,,,,, 
巴,5df4,comma-design,,,,,,,,,,, 
把,628a,grasp,faggot,bunch,counter for bundles,,,,,,,, 
播,64ad,plant,sow,,,,,,,,,, 
覇,8987,hegemony,supremacy,leadership,champion,,,,,,,, 
杷,6777,kind of rake,,,,,,,,,,, 
波,6ce2,waves,billows,Poland,,,,,,,,, 
派,6d3e,faction,group,party,clique,sect,school,,,,,, 
琶,7436,lute,,,,,,,,,,, 
破,7834,rend,rip,tear,break,destroy,defeat,frustrate,,,,, 
婆,5a46,old woman,grandma,wet nurse,,,,,,,,, 
罵,7f75,abuse,insult,,,,,,,,,, 
芭,82ad,banana,,,,,,,,,,, 
馬,99ac,horse,,,,,,,,,,, 
俳,4ff3,haiku,actor,,,,,,,,,, 
廃,5ec3,abolish,obsolete,cessation,discarding,abandon,,,,,,, 
拝,62dd,worship,adore,pray to,,,,,,,,, 
排,6392,repudiate,exclude,expel,reject,,,,,,,, 
敗,6557,failure,defeat,reversal,,,,,,,,, 
杯,676f,counter for cupfuls,wine glass,glass,toast,,,,,,,, 
盃,76c3,glass,cup,,,,,,,,,, 
牌,724c,label,signboard,medal,mahjong tiles,,,,,,,, 
背,80cc,stature,height,back,behind,disobey,defy,go back on,rebel,,,, 
肺,80ba,lungs,,,,,,,,,,, 
輩,8f29,comrade,fellow,people,companions,,,,,,,, 
配,914d,distribute,spouse,exile,rationing,,,,,,,, 
倍,500d,double,twice,times,fold,,,,,,,, 
培,57f9,cultivate,foster,,,,,,,,,, 
媒,5a92,mediator,go-between,,,,,,,,,, 
梅,6885,plum,,,,,,,,,,, 
楳,6973,plum,,,,,,,,,,, 
煤,7164,soot,smoke dried,,,,,,,,,, 
狽,72fd,wolf,be flurried,,,,,,,,,, 
買,8cb7,buy,,,,,,,,,,, 
売,58f2,sell,,,,,,,,,,, 
賠,8ce0,compensation,indemnify,,,,,,,,,, 
陪,966a,obeisance,follow,accompany,attend on,,,,,,,, 
這,9019,crawl,creep,grovel,trail (vines),,,,,,,, 
蝿,877f,fly,,,,,,,,,,, 
秤,79e4,balances,scales,steelyard,,,,,,,,, 
矧,77e7,feather (arrow),,,,,,,,,,, 
萩,8429,bush clover,,,,,,,,,,, 
伯,4f2f,chief,count,earl,uncle,Brazil,,,,,,, 
剥,5265,come off,peel,fade,discolor,,,,,,,, 
博,535a,Dr.,command,esteem,win acclaim,Ph.D.,exposition,fair,,,,, 
拍,62cd,clap,beat (music),,,,,,,,,, 
柏,67cf,oak,,,,,,,,,,, 
泊,6cca,overnight,put up at,ride at anchor,3-day stay,,,,,,,, 
白,767d,white,,,,,,,,,,, 
箔,7b94,foil,gilt,,,,,,,,,, 
粕,7c95,scrap,waste,,,,,,,,,, 
舶,8236,liner,ship,,,,,,,,,, 
薄,8584,dilute,thin,weak (tea),,,,,,,,, 
迫,8feb,urge,force,imminent,spur on,,,,,,,, 
曝,66dd,bleach,refine,expose,air,,,,,,,, 
漠,6f20,vague,obscure,desert,wide,,,,,,,, 
爆,7206,bomb,burst open,pop,split,,,,,,,, 
縛,7e1b,truss,arrest,bind,tie,restrain,,,,,,, 
莫,83ab,must not,do not,be not,,,,,,,,, 
駁,99c1,refutation,contradiction,,,,,,,,,, 
麦,9ea6,barley,wheat,,,,,,,,,, 
函,51fd,box (archaic),,,,,,,,,,, 
箱,7bb1,box,chest,case,bin,railway car,,,,,,, 
硲,7872,ravine,gorge,gap,(kokuji),,,,,,,, 
箸,7bb8,chopsticks,,,,,,,,,,, 
肇,8087,beginning,,,,,,,,,,, 
筈,7b48,notch of an arrow,ought,must,should be,expected,,,,,,, 
櫨,6ae8,wax tree,sumac,,,,,,,,,, 
幡,5e61,flag,,,,,,,,,,, 
肌,808c,texture,skin,body,grain,,,,,,,, 
畑,7551,farm,field,garden,one's specialty,(kokuji),,,,,,, 
畠,7560,field,farm,garden,(kokuji),,,,,,,, 
八,516b,eight,eight radical (no. 12),,,,,,,,,, 
鉢,9262,bowl,rice tub,pot,crown,,,,,,,, 
溌,6e8c,sprinkle,lively,vigorous,,,,,,,,, 
発,767a,discharge,departure,publish,emit,start from,disclose,counter for gunshots,,,,, 
醗,9197,fermentation,brewing,,,,,,,,,, 
髪,9aea,hair of the head,,,,,,,,,,, 
伐,4f10,fell,strike,attack,punish,,,,,,,, 
罰,7f70,penalty,punishment,,,,,,,,,, 
抜,629c,slip out,extract,pull out,pilfer,quote,remove,omit,,,,, 
筏,7b4f,raft,,,,,,,,,,, 
閥,95a5,clique,lineage,pedigree,faction,clan,,,,,,, 
鳩,9ce9,pigeon,dove,,,,,,,,,, 
噺,567a,talk,(kokuji),,,,,,,,,, 
塙,5859,projecting tableland or mountain,,,,,,,,,,, 
蛤,86e4,clam,,,,,,,,,,, 
隼,96bc,falcon,,,,,,,,,,, 
伴,4f34,consort,accompany,bring with,companion,,,,,,,, 
判,5224,judgement,signature,stamp,seal,,,,,,,, 
半,534a,half,middle,odd number,semi-,part-,,,,,,, 
反,53cd,anti-,,,,,,,,,,, 
叛,53db,disobey,defy,go back on,rebel,rebellion,,,,,,, 
帆,5e06,sail,,,,,,,,,,, 
搬,642c,conveyor,carry,transport,,,,,,,,, 
斑,6591,spot,blemish,speck,patches,,,,,,,, 
板,677f,plank,board,plate,stage,,,,,,,, 
氾,6c3e,spread out,wide,,,,,,,,,, 
汎,6c4e,pan-,,,,,,,,,,, 
版,7248,printing block,printing plate,edition,impression,label,,,,,,, 
犯,72af,crime,sin,offense,,,,,,,,, 
班,73ed,squad,corps,unit,group,,,,,,,, 
畔,7554,paddy ridge,levee,,,,,,,,,, 
繁,7e41,luxuriant,thick,overgrown,frequency,complexity,trouble,,,,,, 
般,822c,carrier,carry,all,,,,,,,,, 
藩,85e9,clan,enclosure,,,,,,,,,, 
販,8ca9,marketing,sell,trade,,,,,,,,, 
範,7bc4,pattern,example,model,,,,,,,,, 
釆,91c6,separate,divide,topped rice radical (no. 165),,,,,,,,, 
煩,7169,anxiety,trouble,worry,pain,ill,annoy,nuisance,irksome,,,, 
頒,9812,distribute,disseminate,partition,understand,,,,,,,, 
飯,98ef,meal,boiled rice,,,,,,,,,, 
挽,633d,saw,turn (lathe),grind,,,,,,,,, 
晩,6669,nightfall,night,,,,,,,,,, 
番,756a,turn,number in a series,,,,,,,,,, 
盤,76e4,tray,shallow bowl,platter,tub,board,phonograph record,,,,,, 
磐,78d0,rock,crag,cliff,wall (in a mine),,,,,,,, 
蕃,8543,grow luxuriously,,,,,,,,,,, 
蛮,86ee,barbarian,,,,,,,,,,, 
匪,532a,negation,wicked person,,,,,,,,,, 
卑,5351,lowly,base,vile,vulgar,,,,,,,, 
否,5426,negate,no,noes,refuse,decline,deny,,,,,, 
妃,5983,queen,princess,,,,,,,,,, 
庇,5e87,protect,shield,defend,eaves,canopy,penthouse,visor,,,,, 
彼,5f7c,he,that,the,,,,,,,,, 
悲,60b2,grieve,sad,deplore,regret,,,,,,,, 
扉,6249,front door,title page,front page,,,,,,,,, 
批,6279,criticism,strike,,,,,,,,,, 
披,62ab,expose,open,,,,,,,,,, 
斐,6590,beautiful,patterned,,,,,,,,,, 
比,6bd4,compare,race,ratio,Philipines,,,,,,,, 
泌,6ccc,ooze,flow,soak in,penetrate,secrete,,,,,,, 
疲,75b2,exhausted,tire,weary,,,,,,,,, 
皮,76ae,pelt,skin,hide,leather,skin radical (no. 107),,,,,,, 
碑,7891,tombstone,monument,,,,,,,,,, 
秘,79d8,secret,conceal,,,,,,,,,, 
緋,7dcb,scarlet,cardinal,,,,,,,,,, 
罷,7f77,quit,stop,leave,withdraw,go,,,,,,, 
肥,80a5,fertilizer,get fat,fertile,manure,pamper,,,,,,, 
被,88ab,incur,cover,veil,brood over,shelter,wear,put on,be exposed (film),receiving,,, 
誹,8ab9,ridicule,slander,,,,,,,,,, 
費,8cbb,expense,cost,spend,consume,waste,,,,,,, 
避,907f,evade,avoid,avert,ward off,shirk,shun,,,,,, 
非,975e,un-,mistake,negative,injustice,non-,,,,,,, 
飛,98db,fly,skip (pages),scatter,,,,,,,,, 
樋,6a0b,water pipe,gutter,downspout,conduit,,,,,,,, 
簸,7c38,winnow,fan,,,,,,,,,, 
備,5099,equip,provision,preparation,,,,,,,,, 
尾,5c3e,tail,end,counter for fish,lower slope of mountain,,,,,,,, 
微,5fae,delicate,minuteness,insignificance,,,,,,,,, 
枇,6787,spoon,,,,,,,,,,, 
毘,6bd8,help,assist,,,,,,,,,, 
琵,7435,glissando on strings,lute,,,,,,,,,, 
眉,7709,eyebrow,,,,,,,,,,, 
美,7f8e,beauty,beautiful,,,,,,,,,, 
鼻,9f3b,nose,snout,,,,,,,,,, 
柊,67ca,holly,,,,,,,,,,, 
稗,7a17,humble,deccan grass,,,,,,,,,, 
匹,5339,equal,head,counter for small animals,roll of cloth,,,,,,,, 
疋,758b,head,counter for animals,,,,,,,,,, 
髭,9aed,beard,mustache,,,,,,,,,, 
彦,5f66,lad,boy (ancient),,,,,,,,,, 
膝,819d,knee,lap,,,,,,,,,, 
菱,83f1,diamond (shape),water chestnut,rhombus,,,,,,,,, 
肘,8098,elbow,arm,,,,,,,,,, 
弼,5f3c,help,,,,,,,,,,, 
必,5fc5,invariably,certain,inevitable,,,,,,,,, 
畢,7562,the end,finish,,,,,,,,,, 
筆,7b46,writing brush,writing,painting brush,handwriting,,,,,,,, 
逼,903c,urge,force,imminent,spur on,,,,,,,, 
桧,6867,Japanese cypress,,,,,,,,,,, 
姫,59eb,princess,,,,,,,,,,, 
媛,5a9b,beautiful woman,princess,,,,,,,,,, 
紐,7d10,string,cord,braid,lace,tape,strap,ribbon,,,,, 
百,767e,hundred,,,,,,,,,,, 
謬,8b2c,mistake,,,,,,,,,,, 
俵,4ff5,bag,bale,sack,counter for bags,,,,,,,, 
彪,5f6a,spotted,mottled,patterned,small tiger,,,,,,,, 
標,6a19,signpost,seal,mark,stamp,imprint,symbol,emblem,trademark,evidence,souvenir,target, 
氷,6c37,icicle,ice,hail,freeze,congeal,,,,,,, 
漂,6f02,drift,float (on liquid),,,,,,,,,, 
瓢,74e2,gourd,,,,,,,,,,, 
票,7968,ballot,label,ticket,sign,,,,,,,, 
表,8868,surface,table,chart,diagram,,,,,,,, 
評,8a55,evaluate,criticism,comment,,,,,,,,, 
豹,8c79,leopard,panther,,,,,,,,,, 
廟,5edf,mausoleum,shrine,palace,,,,,,,,, 
描,63cf,sketch,compose,write,draw,paint,,,,,,, 
病,75c5,ill,sick,,,,,,,,,, 
秒,79d2,second (1/60 minute),,,,,,,,,,, 
苗,82d7,seedling,sapling,shoot,,,,,,,,, 
錨,9328,anchor,grapnel,,,,,,,,,, 
鋲,92f2,rivet,tack,thumbtack,(kokuji),,,,,,,, 
蒜,849c,garlic,,,,,,,,,,, 
蛭,86ed,leech,,,,,,,,,,, 
鰭,9c2d,fin,,,,,,,,,,, 
